"","plot_data.threshold","plot_data.perc_corr_class","plot_data.group","opt_cutoff","confusion_matrix.predicted_class","confusion_matrix.observations","confusion_matrix.Freq"
"1",0,0.999,"Sprayable",0.108,"0","0",14285
"2",0.001001001001001,0.999,"Sprayable",0.108,"1","0",430
"3",0.002002002002002,0.999,"Sprayable",0.108,"0","1",46
"4",0.003003003003003,0.999,"Sprayable",0.108,"1","1",1566
"5",0.004004004004004,0.999,"Sprayable",0.108,"0","0",14285
"6",0.005005005005005,0.998,"Sprayable",0.108,"1","0",430
"7",0.00600600600600601,0.998,"Sprayable",0.108,"0","1",46
"8",0.00700700700700701,0.998,"Sprayable",0.108,"1","1",1566
"9",0.00800800800800801,0.998,"Sprayable",0.108,"0","0",14285
"10",0.00900900900900901,0.998,"Sprayable",0.108,"1","0",430
"11",0.01001001001001,0.998,"Sprayable",0.108,"0","1",46
"12",0.011011011011011,0.998,"Sprayable",0.108,"1","1",1566
"13",0.012012012012012,0.997,"Sprayable",0.108,"0","0",14285
"14",0.013013013013013,0.996,"Sprayable",0.108,"1","0",430
"15",0.014014014014014,0.996,"Sprayable",0.108,"0","1",46
"16",0.015015015015015,0.996,"Sprayable",0.108,"1","1",1566
"17",0.016016016016016,0.996,"Sprayable",0.108,"0","0",14285
"18",0.017017017017017,0.996,"Sprayable",0.108,"1","0",430
"19",0.018018018018018,0.995,"Sprayable",0.108,"0","1",46
"20",0.019019019019019,0.995,"Sprayable",0.108,"1","1",1566
"21",0.02002002002002,0.995,"Sprayable",0.108,"0","0",14285
"22",0.021021021021021,0.994,"Sprayable",0.108,"1","0",430
"23",0.022022022022022,0.994,"Sprayable",0.108,"0","1",46
"24",0.023023023023023,0.994,"Sprayable",0.108,"1","1",1566
"25",0.024024024024024,0.994,"Sprayable",0.108,"0","0",14285
"26",0.025025025025025,0.994,"Sprayable",0.108,"1","0",430
"27",0.026026026026026,0.994,"Sprayable",0.108,"0","1",46
"28",0.027027027027027,0.994,"Sprayable",0.108,"1","1",1566
"29",0.028028028028028,0.994,"Sprayable",0.108,"0","0",14285
"30",0.029029029029029,0.994,"Sprayable",0.108,"1","0",430
"31",0.03003003003003,0.994,"Sprayable",0.108,"0","1",46
"32",0.031031031031031,0.994,"Sprayable",0.108,"1","1",1566
"33",0.032032032032032,0.993,"Sprayable",0.108,"0","0",14285
"34",0.033033033033033,0.993,"Sprayable",0.108,"1","0",430
"35",0.034034034034034,0.993,"Sprayable",0.108,"0","1",46
